en,zh-hant,zh-hans
top-down partitioning rule,自上而下劃分規則,
top-down process,自上而下處理,
top-down program refinement,自上而下程式精化,
top-down programming,自上而下程式設計,
top-down programming method,自上而下程式設計方法,
top-down reasoning,自上而下推理,自頂向下推理
top-down recognition,自上而下辨識,
top-down recognizer,自上而下辨識器,
top-down recursive parser,自上而下遞迴剖析器,
top-down stepwise refinement,自上而下按步精化,
top-down structuring design,自上而下結構設計,
top-down technique,自上而下技術,
top-down testing,自上而下測試,自頂向下測試
top-down-left-right sequence,自上而下自左至右次序,
topic,題目,
topic group,主題群組,"話題小組, *課題小組"
topic sentence,主題句子,
top-level,頂層,
top-level design,頂層設計,
top-level environment,頂層環境,
top-level function calls,頂層函數呼叫,
topographic map,地形映像,
topological attribute,拓蹼屬性,拓扑屬性
topological problem in parallel searching,不行搜尋的拓樸問題,
topological retrieval,拓蹼檢索,拓扑檢索
topological sort,拓蹼排序,
topological sorting,拓撲分類,
topology,拓撲學；布局,
topology record,拓撲記錄,
torn-tape switching center,裂帶交換中心,
torque,轉矩,
torque amplifier,轉矩放大器,
torque control,轉矩控制,
torque controller,轉矩控制器,
TOTAL,TOTAL資料庫管理系統,
total,總計；整體；總,
total actual costs,總實際成本,
total adjustment amount,總調整金額,
total amount,總金額,
total correctness,完全正確性,完全正確性
total distributed control,總體分散式控制,集散控制
total distributed control system,整體分散控制系統,
total function,總計功能；總結功能,
total harmonic distortion,總諧波失真,
total hours remaining,總剩餘時數,
total information system,整體資訊系統,
total management system,總體管理系統,
total net movement,總淨移動,
total numerical control,全數值控制,
total on-hand cost,總在庫成本,
total period capacity,總期間產能,
total preventive maintenance time,總預防維護時間,
total quality management,總體品質管理,全面質量管理
total quantity,總數量,
total quantity on order,已訂總數量,
total recursive function,完全遞迴函數,
total replacement cost,總替換成本,
total secondary calculation,二次計算總計,
total specified throughput,總規定通量,
total state,整體狀態,
total system approach,整體系統方式,
total systems concept,總系統概念,
total time,總計時間；總時間,
total transactions,異動總計,
total type,總型,
total usage amount,總使用金額,
total variation,總變異,
total-dose,全干擾,全干擾
totality problem,總體問題,
totally self-checking,總體自檢,完全自檢驗
totally self-checking circuit,總體自檢電路,全自檢查電路
total-to-date cost,至本日之總成本,
touch,觸動；觸壓；按,
touch call,接觸叫號,
touch display,觸摸顯示器,
touch panel,觸摸面板,
touch screen,觸控螢幕,觸摸屏
touch sensitive screen,觸敏螢幕,觸感屏
touch sensors,觸感測器,
touch typing,盲打,盲打
touch-tone,按鍵式,
touch-tone data service,按鍵電話資料服務,
touch-tone device,按鍵電話裝置,
touch-tone dialing,按鍵撥號,
touch-tone telephone,按鍵電話,
tournament algorithm,錦標賽演算法,錦標賽算法
tournament sort,錦標賽排序,聯賽排序
t-out-of-s diagnosable,s中取t可診斷的,
tower chart,塔形圖,
tower of Hanoi,河內塔,
tower of Hanoi puzzle,河內塔難題,
tower shape,塔形,
tow-way alternate communication,雙向交互通信,
TPS,異動處理系統,事務處理系統
TQM,總體品質管理,全面質量管理
TQUEL,時序查詢語言,時態查詢語言
trace,追蹤,跟蹤
trace analysis program,追蹤分析程式,
trace command,追蹤命令,
trace language,追蹤語言,跡語言
trace program,追蹤程式,
trace routine,追蹤常式,
trace statement,追蹤敘述,
tracer,追蹤器,追蹤程序
tracer controller,追蹤控制器,仿形控制器
traceroute,跟蹤路由程式,跟蹤路由[程序]
tracing,追蹤,
tracing routine,追蹤常式,
track,磁軌,道
track and hold unit,追蹤及保持單元,
track and store unit,追蹤及儲存單元,
track center-to-center spacing,磁軌中心間距,磁道中心距
track density,軌密度,道密度
track distortion,磁軌畸變,
track following servo system,軌隨從伺服系統,磁道跟蹤伺服系統
track format,磁軌格式,磁道格式
track history,軌歷史,
track hole,軌孔,
track index,磁軌索引；磁道指標,
track number,磁軌號碼,
track offset,磁軌偏移,
track pitch,軌距,道間距
track seeking,尋找磁軌,"尋道, *查找"
track spacing,軌距,道間距
track width,磁軌寬度,磁道寬度
trackball,軌跡球,跟蹤球
tracker ball,軌球,
track-following feedback control system,軌隨從回饋控制系統,
track-following servo system,軌隨從伺服系統,
tracking,追蹤,
tracking,跟蹤（電腦圖形的）,
tracking and data relay satellite,追蹤與資料中繼衛星,
tracking ball,軌跡球,
tracking cross,追蹤交叉,
tracking devices,追蹤裝置,
tracking dynamics,追蹤動力學,
tracking error,追蹤誤差,跟蹤誤差
tracking focus,追蹤焦點,
tracking history exception codes,追蹤歷史異常碼,
tracking level,追蹤等級,
tracking pattern,追蹤型樣,
tracking preprocessor,追蹤預處理器,
tracking signal trip,追蹤信號途徑,
tracking symbol,追蹤符號,
tracks per inch,每英吋磁軌數,道每英寸
track-to-track moving time,軌至軌移動時間,
tractor,定軌器,
tractor feed,牽引送紙,
tractor feeder,牽引送紙器,牽引式輸紙器
trade discount,貿易折扣,
trade-off,折衷,權衡
traditional Chinese character,傳統中文字元,傳承字
traditional debugging,傳統除錯,
traditional grammar,傳統文法,傳統語法
traditional Hanzi,傳統漢字,傳承字
traditional system development,傳統系統開發,
traffic,交通；流量,"流量, *業務量"
traffic analysis,流量分析,通信量分析
traffic contract,流量合約,業務合同
traffic control,流量控制,"業務量控制, *流量控制"
traffic controller,流量控制器,
traffic descriptor,流量描述符,業務量描述詞
traffic flow analysis,通信流量分析,通信流量分析
traffic flow security,通信流安全,
traffic intensity,流量強度,
traffic load,流量負載,
traffic management,流量管理,"業務量管理, *流量管理"
traffic noise index,通話雜訊指數,
traffic padding,流量填充,通信量填充
traffic volume,流量,
trail,帶尾；存底,
trailer,標尾；尾部,尾部
trailer label,尾標,
trailer record,尾部記錄；尾錄,
trailer sync,結尾同步訊號,
trailing character,尾隨字元,
trailing decision loop,尾隨決策迴路,
trailing end,尾端,
trailing portion abbreviation,尾部縮寫,
trailing zero,尾隨零,
train,列車；列,
train type printer,列車型列印機,
training,訓練,培訓
training mode,訓練模式,
training pattern,訓練型樣,
training pattern classifier system,訓練型樣分類系統,
training simulator,訓練模擬器,
training time,訓練時間,
training time limit,訓練時間極限,培訓時間
trajectory,軌跡,跡線
trajectory curve,軌跡曲線,軌跡曲線
transaction,交易；異動,事務[元]
transaction activity difference,異動活動差異,
transaction amount,異動金額,
transaction analysis,交易分析,事務分析
transaction beginning point,異動開始點,
transaction branch,交易分支,
transaction code,交易碼；異動碼,
transaction control,交易控制,
transaction control block,異動控制段,
transaction control center,異動控制中心,
transaction control table,異動控制表,
transaction cost,異動成本,
transaction count,異動筆數,
transaction data,異動資料,
transaction data set,異動資料集,
transaction date,異動日期,
transaction facility,交易設施,
transaction failure,交易失敗,事務故障
transaction file,交易檔案；異動檔案；異動,
transaction flow language,異動流語言,
transaction key,交易鍵,
transaction log,交易日誌,
transaction log file,異動日誌檔,
transaction matrix,異動矩陣,
transaction oriented output,交易導向輸出,
transaction oriented processing system,交易導向處理系統,
transaction processing benchmark,異動處理基準,
transaction processing system,異動處理系統,事務處理系統
transaction processing,異動處理,
transaction processing(TP) designer,異動處理設計師,
transaction processing(TP) monitor,異動處理監視器,
transaction reconciliation,異動對帳,
transaction register,異動明細,
transaction reversal code,異動反轉碼,
transaction scheduling,異動排程,事務調度
transaction selection,異動選擇,
transaction services layer,異動服務層,
transaction set,異動集合,
transaction tape,異動帶,
transaction throughput,交易通量,事務處理吞吐量
