en,zh-hant,zh-hans
least mean-square optimization,最小均方最佳化,
least member,最小成員,
least privilege,最少特權,
least recently used,最近最少使用,最近最少使用
least recently used algorithm,最近最少使用演算法,
least recently used memory,最近最少使用記憶體,
least recently used replacement algorithm,最近最少使用的替換演算法,最近最少使用替換算法
least recently used stack distance,最近最少使用的堆疊距離,
least recently used,最近最少使用,
least significant bit,最低有效位元,
least significant byte,最低有效位元組,
least significant character,最低有效字元,
least significant difference,最低有效差別,
least significant digit or character,最低有效數位或字元,
least significant digit,最低有效數位,
least significant end,最低有效端,
least significant unit,最低有效單元,
least significant,最低有效,
least square,最小平方,
least square approximation,最小平方近似,最小平方逼近
least square curve fitting,最小平方曲線配適,
least square filter restoration,最小平方濾波復原,
least square fit,最小平方配適,
least square linear regression,最小平方線性迴歸,
least square method,最小平方法,
least square multiple regression,最小平方多重迴歸,
least square regression,最小平方迴歸,
least square straight line fit,最小平方直線配適,
least squared criterion,最小平方準則,
least squared error fitting,最低方根誤差配適,
least time principle,最小時間原理,
least upper bound,最低上界,
Lebesgue measure,勒貝格測度,
LED,發光二極體,
LED assembly,發光二極體裝配件,
LED display,發光二極體顯示器,發光二極管顯示
LED printer,發光二極體印表機,發光二極管印刷機
ledger controller connector,分類帳控制連接器,
Lee's algorithm,李氏算法,
left,左,
left adjust,左調整,
left aligned,向左對齊,
left alignment,向左對齊,
left arithmetic element,左算術元件,
left associative,左結合,
left associative operator,左結合運算子,
left bounded context,左界上下文,
left bracket,左括號,
left bracketed representation,左括號表示法,
left component,左邊組件,
left context,左上下文,
left context sensitive language,左上下文相關語言,
left corner bottom-up,左角由下而上,
left curly bracket,左大括號,
left derivative,左導數,
left end marker,左端標誌,
left end of tape,帶子左端,
left entry,左入口,
left factoring,左因子,
left half pointer,左半指標,
left half word,左半字,
left hand,左側；左邊；左手,
left hand adder,左側加法器,
left hand bracket,左括號,
left hand chain,左側鍊,
left hand component,左邊組件,
left hand digit,左側數位,
left hand end,左端,
left hand margin indent,左邊際內縮,
left hand margin stop,左邊際停止,
left hand rule,左手規則,
left hand side back link,左邊回鏈,
left hand side production,左邊生成,
left hand side,左邊,
left hand subtree,左邊子樹,
left hand variable,左邊變數,
left hand word,左側字,
left hand/right hand,左邊／右邊,
left handed coordinate system,左手坐標系統,
left handed multiplication,左邊乘法,
left handed system,左手系統,
left handed,左邊,
left inverse,左逆,
left justification,左對齊,
left justified,向左對齊,
left justified character,左靠齊字元,
left justified clause,左靠齊子句,
left justify,左對齊；左靠齊,
left leaf,左葉,
left linear form production,左線性表格產生,
left linear grammar,左線性文法,
left list layout,左列表布置,
left margin,左邊際,
left margin detect,左邊際檢測,
left offspring,左後代,
left out of order,左無序,
left over,剩餘,
left parenthesis,左括號,
left part,左部,
left part list,左部串列,
left part nonterminal,左部非終結符,
left part terminal,左部終結符,
left profile,左剖面,
left recursion,左遞迴,
left recursion production,左遞迴生產,
left recursive definition,左遞迴定義,
left recursive form,左遞迴形式,
left recursive grammar,左遞迴文法,
left recursive nonterminal,左遞迴非終結符,
left recursive rule,左遞迴規則,
left recursive way,左遞迴方式,
left separate numeric string,左分離數字串,
left separate sign,左分離符,
left shift,左移位,
left sibling,左同輩份；節點,
left side,左邊,
left sided system,左側系統,
left store,左儲存器,
left subtree,左子樹,
left to right parser,左到右剖析器,
left to right scan,自左至右掃瞄,
left to right,左到右,
left truncation,左截斷,
left upper extremity,左上極限,
left zero,左零,
left-linear grammar,左線性文法,左線性文法
left-matching,左匹配,左匹配
leftmost bit,最左位元,
leftmost cell,最左細胞,
leftmost character,最左字元,
leftmost complete branch,最左完全分支,
leftmost derivation,最左導出,最左派生
leftmost derivation sequence,最左導出序列,
leftmost interpretation,最左解譯,
leftmost nonterminal,最左非終結符,
leftmost prime phrase,最左主片語,
leftmost sequence,最左序列,
leftmost simple phrase,最左簡單片語,
leftmost string,最左字串,
leftmost symbol,最左符號,
leftmost tally mark,最左結算標示,
leftmost terminal set,最左終端裝置,
leftmost tree,最左樹,
leftmost unchecked symbol,最左未檢查符號,
leftmost uncovered symbol,最左未涵蓋符號,
left-right bounded context,左右限本文,
left-right indicator,左右指示器,
left-right parsing,左右剖析,
leftwards,向左,
leg,接腳,
legal,合法,
legal assembler argument,合法組合程式引數,
legal information through electronics,通過電子學的合法資訊,
legal literal configuration,合法文字組態,
legal move,合法移動,
legal program,合法程式,
legal protection,合法保護,
legal protection of computer software,計算機軟體的合法保護,計算機軟件的法律保護
legal retrieval,合法檢索,
legal sentence,合法句子,
legal sentential form,合法句型,
legal string,合法串,
legend,備註；圖標,
legend box,註盒,
legend justification,註對齊,
legend text,註本文,
legend window,註視窗,
legibility,清晰性,清晰性
legislative information and status system,立法資訊和狀態系統,
lemma,引理,
length,長度,
length attribute,長度屬性,
length between perpendiculars,垂直線間長度,
length biased sampling,長度偏差抽樣,
length check,長度檢查,
length discrimination,長度鑑別,
length discriminator,長度鑑別器,
length indicator,長度指示器,
length modifier,長度修飾器,
length modulation,長度調變,
length of adjacency process,相鄰過程長度,
length of column,行長度,
length of perpendiculars,垂直長度,
length overall,總長度,
length per transfer unit,每傳送單位長度,
length register,長度暫存器,
length selection,長度選擇,
length specification,長度規格,
lengthen label,加長標號,
lengthen symbol,加長符號,
length-pulse modulation,脈衝長度調變,
lens,透鏡,
lens system,透鏡系統,
less than condition,小於條件,
less than or equal,小於或等於,
less than,小於,
lesson assembly program,課程組合計劃,
lesson authoring system,課程製作,
letter,字母,字母
letter case,字母情況,
letter character,字母字元,
letter code,字母碼,
letter contract,書面合約,
letter descriptor,字母描述符,
letter hash,字母散列,
letter indicator,字母指示器,
letter key,字母鍵,
letter of credit,信用狀,
letter oriented algorithm,以字母為導向的演算法,
letter quality,信件品質（指輸出字元符合信件的品質）,鉛字質量
letter quality output,信件品質輸出,
letter quality printer,信件品質列印機,
letter quality,信件品質（指輸出字元符合信件的品質）,印刷體質量
letter row,字母列,
letter set,凸版字印機,
letter shift signal,字母移位信號,
letter shift,字母移位,
letter signal,字母信號,
letter spacing,字母間格,
letter string,字母串,
letter symbol,字母符號,
letter type code,字型碼,
letterphone,書寫電話機,
letterpress,凸印機,
level,位準；階；層次；等級,
level alignment,位準調正,
level based system,分層系統,
level capacity,層次容量,
level checking,位準核對,
level code,位準碼,
level coding,位準編碼,
level compensator,位準補償器,
level control table,位準控制表,
level control,位準控制,
level diagram,位準圖,
level displacement,位準位移,
level enable flipflop,位準啟動正反器,
level enable signal,位準啟動信號,
level fluctuation,位準波動,
level indicator,位準指示器,
level number,階號；層次數,
level of abstraction,抽象層次,抽象層次
level of addressing,定址位準,
level of automation,自動化層次,
