en,zh-hant,zh-hans
data reduction process,資料縮減處理,
data reduction program,資料縮減程式,
data reduction translator,資料縮減翻譯器,
data reduction,資料縮減,
data redundancy,資料冗餘,數據冗余
data region,資料區域,
data register,資料暫存器,
data relationship level,資料關係層次,
data relay,資料中繼,
data reliability,資料可靠度,
data reordering,資料重排,
data reorganization utility,資料重組公用程式,
data repeater,資料中繼器,
data report,資料報表,
data representation,資料表示法,
data reproduction,資料再製,
data resolution,資料分解,
data resource administrator,資料資源管理者,
data restoration,資料復原,數據恢復
data restructure,資料重構,
data retention,資料保持,
data retrieval,資料檢索,
data retrieval capability,資料檢索能力,
data retrieval operation,資料檢索操作,
data retrieving program,資料檢索程式,
data reuse,資料再用,
data ring,資料環,
data route,資料路線,
data routing,資料選路,
data rule,資料規則,
data sampling,資料抽樣,
data sampling switch,資料抽樣交換,
data save mode,資料保留模式,
data scaling,資料定標,
data science,資料科學,
data scoping,資料範疇,
data screening,資料篩選,
data section,資料節,
data secure computer network,資料保全電腦網路,
data security,資料安全,數據安全
data security analysis,資料安全分析,
data security communication,資料安全通訊,
data security erase,資料安全抹除,
data segment,資料區段,
data segment operation,資料區段操作,
data selecting,資料選擇,
data selection and modification,資料選擇與修改,
data selector,資料選擇器,
data selector and tagger,資料選擇器與標識器,
data semantics,資料語意學,
data sensitive fault,資料有感故障,
data sensitivity,資料敏感度,
data separation,資料分離,
data separator,資料分隔符,
data separator unit,資料分隔符單位,
data sequence chart,資料順序圖,
data server,資料伺服器,
data service,資料服務,
data service command processor,資料服務命令處理機,
data service language,資料服務語言,
data service manager,資料服務管理器,
data service request block,資料服務請求塊,
data service task,資料服務任務,
data service unit,資料服務單元,
data set access method,資料集存取方法,
data set adapter,資料集配接器,
data set clock,資料集時鐘,
data set clocking,資料集計時,
data set control,資料集控制,
data set control block,資料集控制塊,
data set coupler,資料集耦合器,
data set definition file,資料集定義檔案,
data set definition name,資料集定義名稱,
data set definition statement,資料集定義敘述,
data set definition table,資料集定義表,
data set definition,資料集定義,
data set design parameter,資料集設計參數,
data set extension,資料集擴充,
data set group,資料集組,
data set key,資料集鍵,
data set label,資料集標號,
data set migration,資料集遷移,
data set name,資料集名稱,
data set organization,資料集組織,
data set profile,資料集設定檔,
data set protection,資料集保護,
data set ready,資料集備妥,
data set ready circuit,資料集備妥電路,
data set ready lead,資料集備妥引線,
data set receive timing,資料集接收計時,
data set record format,資料集記錄格式,
data set reference number,資料集引用號碼,
data set retirement,資料集收回,
data set security,資料集安全性,
data set table,資料集表,
data set transmit timing,資料集發送計時,
data set utility,資料集公用程式,
data set,資料集,
data setup time,資料設置時間,
data sharing,資料共享,數據共享
data sheet,資料表單,
data shift,資料移位,
data signal,資料信號,
data signaling,資料發信號,
data signaling rate,資料發信號率；資料發送率,數據信號[傳送]速率
data signaling rate transparency,資料發信號率透通性,
data signalling rate,數據信號率；資料發信率,
data sink,資料槽；資料接收器；數據槽,"數據匯, *數據宿"
data size,資料尺寸,
data skew,資料偏斜,數據偏斜
data slot,資料槽,
data smoothing,資料平滑,
data sorting,資料分類,
data sorting algorithm,資料分類演算法,
data sorting system,資料分類系統,
data source,資料源；數據源,數據源
data source definition builder,資料源定義建立器,
data source definition,資料源定義,
data source field,資料源欄位,
data source group,資料源群組,
data source key,資料源關鍵,
data space,資料空間,數據空間
data space management,資料空間管理,
data specification,資料規格說明,
data specification statement,資料規格說明敘述,
data speed,資料速率,
data splitting,資料分裂,
data stabilization,資料穩定性,
data stack,資料堆疊,
data stack address,資料堆疊位址,
data stack address register,資料堆疊位址暫存器,
data stack descriptor,資料堆疊描述符,
data stack descriptor register,資料堆疊描述符暫存器,
data staging,資料分級,
data star,資料星,
data state,資料狀態,
data statement,資料敘述,
data statement file,資料敘述檔案,
data station,資料站；數據站,數據站
data station console,資料站控制台,
data storage,資料儲存,
data storage and retrieval,資料儲存與檢索,
data storage and retrieval system,資料儲存與檢索系統,
data storage backup system,資料儲存備用系統,
data storage equipment,資料儲存設備,
data storage representation,資料儲存表示法,
data store,資料儲存,
data strategy description language,資料策略描述語言,
data stream,資料流,
data stream format,資料流格式,
data stream interface,資料流介面,
data string,資料串,
data strobe,資料選通,
data strobe offset,資料選通偏移,
data structure,資料結構,數據結構
data structure definition,資料結構定義,
data structure design method,資料結構設計方法,
data structure diagram,資料結構圖,
data structure for software interrupt,軟體中斷資料結構,
data structure independence,資料結構獨立性,
data structure mapping,資料結構對映,
data structure matrix,資料結構矩陣,
data structure memory,資料結構記憶體,
data structure oriented design,資料導向設計,
data structure set,資料結構集,
data structure theory,資料結構理論,
data structure tree,資料結構樹,
