en,zh-hant,zh-hans
electric accounting machine,電子計帳機,
procedural security,程序安全,
procedural semantic,程序語意,
procedural semantics,程序語意,過程語義
procedural versus declarative,程序對宣告,
procedure,程序,過程
procedure abstraction,程序抽象化,
procedure analysis,程序分析,過程分析
procedure block,程序段,
procedure branching statement,程序分支敘述,
procedure call,程序呼叫,
procedure call/return sequence,程序呼叫／轉回順序,
procedure communication,程序通信,
procedure data,程序資料,過程數據
procedure division,程序劃分,
procedure file,程序檔案,
procedure heading,程序標頭,
procedure information vector table,程式資訊向量表,
procedure language,程序語言；程式導向語言,
procedure level transformation,程式等級變換,
procedure manual,程序手冊,
procedure map,程序映像,
procedure name,程序名稱,
procedure oriented design technique,程序導向設計技術,
procedure oriented language,程序導向語言,
procedure server,程序伺服器,
procedure server image,程序伺服器影像,
procedure server transfer module,程序伺服器傳送模組,
procedure synchronization,程序同步,過程同步
procedure-oriented language,程序導向語言,面向過程語言
procedures,程序,規程
electric battery,電池,
electric cable,電纜,
electric calculating machine,電子計算機,
electric cash register,電子現金收銀機,
electric charge,電荷,
electric current,電流,
electric current density,電流密度,
electric current measurement,電流測量,
electric delay line,電延遲線,
electric diaphragm switch,電子薄膜開關,
electric discharge printer,放電式列印機,電灼式印刷機
electric displacement density,電子位移密度,
electric double layer,電子雙層,
electric doublet,電偶極,
electric field,電場,
electric field force,電場力,
electric machine CAD,電機的計算機輔助設計,
electric moment,電矩,
electric motor,電動馬達,
electric permittivity,電容率,
electric polarization,電極化（作用）,
electric power research institute,電力研究學會,
electric power supply,電源供應,
electric robot,電子機器人,
proceed backward magnetic tape,磁帶反轉,
proceed forward magnetic tape,磁帶正轉,
proceedings of institute of electrical engineers,電機工程師學報,
process,處理；過程,進程
process,處理過程（在資料處理系統中）,
process,處理過程（在資料處理中）,進程(資料處理中)
process access group,處理存取組,
process accessible segment table,過程可存取段表,
process address space,過程位址空間,
process assembler language,過程組合語言；過程組合器語言,
process assembly language,過程組合語言,
process automation interface,過程自動化介面,
process automation monitor,過程自動化監視器,
process automation,過程自動化,
process characterization analysis package,過程特性化分析套裝軟體,
process chart,過程圖,
process communication,處理通信,
process communication block mask,過程通信塊遮罩,
process communication block,過程通信塊,
process communication supervisor,過程通信監督器,
process computer system,過程計算機系統；處理電腦系統,
process context,處理內容,
process control,過程控制,過程控制
process control block base,過程控制段基底；過程控制塊基底,
process control block,過程控制段；過程控制塊,
process control computer,處理控制計算機,
process control equipment,過程控制設備,
process control language,過程控制語言,
electric spark,電子火花,
electric transducer,變電器,
electric typewriter,電動打字機,
electric video-signal technique,電子視頻信號處理技術,
electrical accounting machine,電子記帳機,
electrical adder,電子加法器,
electrical analog,電子類比,
electrical analogy,電子類比,
electrical brush,電刷,
electrical circuit,電路,
electrical communication,電子通訊,
electrical computer,電子計算機,
electrical conductivity,導電性,
electrical conductor,電導體,
electrical connector,電連接器,
electrical contact,電接頭,
electrical degree,電度,
electrical diagram schematic,電路簡圖,
electrical engineering,電子工程,
electrical insulation,電絕緣,
electrical interface,電子介面,
electrical interference,電子干擾,
electrical KiloWatts,千瓦,
electrical machine,電機,
electrical measurement,電子測量,
electrical network,電子網路,
electrical network analysis,電子網路分析,
electrical picture signal,電子圖象信號,
electrical potential,電位,
electrical power control unit,電源控制裝置,
process control processor,過程控制處理機,
process control program,過程控制程式,
process control software,過程控制軟體,過程控制軟件
process control system,過程控制系統,
process control,過程控制；處理控制,
process descriptor,過程描述符,
process dispatching,過程調度,
process dynamic recorder,過程動態記錄器,
process entity,處理實體,
process flow chart,處理流程圖,
process header,過程標頭,
process header slots,過程標頭槽,
process I/O channel,過程輸入輸出通道,
process I/O segment,過程輸入輸出段,
process ID,處理識別,
process identification,過程識別,
electrical readout,電子讀出,
electrical research association,電子研究協會,
electrical reset,電子重置,
electrical schematic diagram,電路簡圖,
electrical signal,電子信號,
electrical tough pitch,電韌距,
electrical transmission,電子傳輸,
electrically alterable memory,電子可改寫記憶體,
electrically alterable read only memory,電子可改寫唯讀記憶體,
electrically alterable ROM,電子可改唯讀記憶體,
electrically driven duplicator,電子驅動複製機,
electrically erasable programmable read only memory,電子可抹除可程式化唯讀記憶體,
electrically erasable read only memory,電子可抹除唯讀記憶體,
electrically erasable ROM,電可抹除唯讀記憶體,
electrically erasable,電可抹除,
electrically powered telephone,電力電話,
electrically programmable read only memory,電子可程式唯讀記憶體,
electrically-erasable programmable ROM,電可抹除唯讀記憶體,電擦除可編程只讀存儲器
electricity,電；電學,
electrization,電子化,
electro chromic device,電裝置,
electro interference,電子干擾,
electro jet,電子束,
electro lens,電透鏡,
electro lithography,電子平版印刷術,
electro radiation,電輻射,
electro sensitive,電敏,
electro switching system,電子交換系統,
electro-acoustic tablet,電聲板,
electro-acoustic transducer,電聲轉換器,
process identification code,過程識別碼,
process image,處理（本身的）影像,
process index,過程索引,
process information,過程資訊,
process initiation,過程啟動,
process input/output channel,處理輸入輸出通道,
process input/output subroutine package,處理輸入輸出次常式包,
process input/output,過程輸入輸出,
process instruments digital communication system,過程儀表數位通信系統,
process interface control,過程介面控制,
process interface system,過程介面系統；處理介面系統,
process interrupt signal,過程中斷信號；處理岔斷訊號,
process interrupt status word,處理中斷狀態字,
process life time,處理壽命時間,
process limited,過程有限,
process logic,過程邏輯,過程邏輯
process migration,處理遷移,進程遷移
process model,處理模型,過程模型
process name,過程名稱,
process oriented language,過程導向語言,
process page tables,過程頁表,
process permanent file,過程永久檔案,
process priority,過程優先,進程優先級
process privileges,過程特權,
process qualitative reasoning,過程定性推理,進程定性推理
process reengineering,處理再工程,過程重構
process scheduling,過程排程,進程調度
process scheduling policy,過程排程政策,
process section,過程區段,
process section table,過程區段表,
process sheet,處理單,
electro-beam accessed memory,電子束存取記憶體,
electro-beam fabrication,電子束加工,
electro-beam valve,電子束閥,
electro-camera,電子照像機,
electrocardiogram processing,心電圖處理,
electrocardiography,心電圖學,
electrocardiology,心電學,
electrochromeric display,電場色彩顯示器,
electrochromic display,電變色顯示器,電致變色顯示器
electrocircuit,電路,
electro-communication,電子通訊,
electrodata center,電子資料處理中心,
electrodata machine,電子資料處理機,
electrode,電極,
electrodeposition,電附著,
electrodynamic multiplier,電動乘法器,
electrodynamics,電動力學,
electroencephalogram,腦電圖,
electroencephalography,腦電圖學,
electroencephalology,腦電學,
electrograph,電圖；電子記錄器,
electrographic printer,電圖列印機,
electrographic recording,電圖記錄,
electrohydraulic servo motor,油壓伺服馬達,電液伺服電機
electroless plating,無電式電鍍；化學式沉積,
